time,distance
0.0,0.0
0.01,1.3322676295501878e-15
0.02,2.094764613337708e-15
0.03,2.7822109252321576e-15
0.04,4.572178254219406e-15
0.05,4.305604634972164e-15
0.060000000000000005,5.009554625647218e-15
0.07,5.347542221830668e-15
0.08,7.869280847691828e-15
0.08999999999999998,8.472682124045022e-15
0.1,5.760335218184685e-15
0.11,9.071276270507187e-15
0.11999999999999998,8.16448078515563e-15
0.12999999999999998,8.070336330495141e-15
0.14,8.510422543011842e-15
0.15,7.679020293323272e-15
0.16,7.784239094625047e-15
0.17,8.018239443638015e-15
0.18000000000000002,9.423171209520718e-15
0.19000000000000003,8.176549499482085e-15
0.20000000000000004,9.016760895373711e-15
0.21000000000000005,9.658302233953163e-15
0.22000000000000008,8.140289677804162e-15
0.2300000000000001,7.784239094625047e-15
0.24000000000000007,6.89411847443645e-15
0.25000000000000006,8.082545620880531e-15
0.26000000000000006,7.242875823676482e-15
0.2700000000000001,6.044346174157144e-15
0.2800000000000001,8.579661020019128e-15
0.2900000000000001,8.761622386254713e-15
0.3000000000000001,1.0216465069780992e-14
0.31000000000000005,1.0871118818384005e-14
0.32000000000000006,9.63018484609954e-15
0.3300000000000001,7.881801588859915e-15
0.34000000000000014,7.768388458966724e-15
0.35000000000000014,8.716488165201551e-15
0.3600000000000001,9.038606501942157e-15
0.37000000000000016,1.0168091383860044e-14
0.38000000000000017,9.596848997694667e-15
0.3900000000000002,8.200633644425975e-15
0.40000000000000013,9.462331253057295e-15
0.41000000000000014,1.03578512786223e-14
0.42000000000000015,9.63018484609954e-15
0.43000000000000016,1.0350708753043372e-14
0.44000000000000017,1.145414463413002e-14
0.4500000000000002,1.2772873441830562e-14
0.4600000000000002,1.338912397102495e-14
0.47000000000000025,1.4162199163704847e-14
0.48000000000000026,1.5256581230628793e-14
0.4900000000000002,1.5517725069052932e-14
0.5000000000000001,1.7886654267181903e-14
0.5100000000000001,1.3354095566024866e-14
0.5200000000000001,1.306105549923297e-14
0.5300000000000002,1.1667382309550025e-14
0.5400000000000003,1.0565217370635266e-14
0.5500000000000003,8.079495027972895e-15
0.5600000000000003,6.4047456679787536e-15
0.5700000000000003,6.311693569372732e-15
0.5800000000000003,6.5002586283855235e-15
0.5900000000000003,7.755684626330685e-15
0.6000000000000003,6.951095629092365e-15
0.6100000000000003,7.119291619286993e-15
0.6200000000000003,4.4864550632743305e-15
0.6300000000000003,5.122689825691452e-15
0.6400000000000003,7.50448353064978e-15
0.6500000000000004,6.373879244140267e-15
0.6600000000000004,9.042015110315368e-15
0.6700000000000004,8.815618249216203e-15
0.6800000000000004,8.450102832163976e-15
0.6900000000000004,1.0254999728292348e-14
0.7000000000000004,1.090564566697963e-14
0.7100000000000004,1.2388815515296977e-14
0.7200000000000004,1.306105549923297e-14
0.7300000000000003,1.4357549069934104e-14
0.7400000000000003,1.4843810548155883e-14
0.7500000000000003,1.4895204919483637e-14
0.7600000000000003,1.6726091129299918e-14
0.7700000000000004,1.7119408641692327e-14
0.7800000000000004,1.7879761794856637e-14
0.7900000000000004,1.8935080708118194e-14
0.8000000000000005,1.95260425139e-14
0.8100000000000005,2.0701417506086743e-14
0.8200000000000005,2.2740067047482892e-14
0.8300000000000005,2.4130691693731108e-14
0.8400000000000005,2.5646872782750627e-14
0.8500000000000005,2.7744249029682645e-14
0.8600000000000004,2.781147456661013e-14
0.8700000000000004,2.7325247899027955e-14
0.8800000000000004,2.5561423487375407e-14
0.8900000000000005,2.5964031800125552e-14
0.9000000000000007,2.6720187556070636e-14
0.9100000000000005,2.5709814553070088e-14
0.9200000000000006,2.4542270362120976e-14
0.9300000000000006,2.3303115824271764e-14
0.9400000000000006,2.2892141885363926e-14
0.9500000000000006,2.3022342336239624e-14
0.9600000000000006,2.319336679179581e-14
0.9700000000000006,2.2333978846872784e-14
0.9800000000000006,2.1961729652299594e-14
0.9900000000000007,2.228432232141103e-14
1.0000000000000009,2.10305225417898e-14
1.010000000000001,2.0481207675310167e-14
1.020000000000001,1.8440400048719995e-14
1.0300000000000007,1.916284820637008e-14
1.0400000000000007,1.6887893611359438e-14
1.0500000000000007,1.6957361997218284e-14
1.0600000000000007,1.555194215035587e-14
1.0700000000000007,1.6022277155984936e-14
1.0800000000000007,1.6740455088789087e-14
1.0900000000000007,1.6470472887281506e-14
1.1000000000000008,1.8513863583985937e-14
1.1100000000000008,2.0893607557683217e-14
1.1200000000000008,2.3246665745936623e-14
1.1300000000000008,2.668581320868079e-14
1.1400000000000008,2.936441520972788e-14
1.1500000000000008,3.101669120355148e-14
1.1600000000000008,3.3935445075587476e-14
1.1700000000000008,3.4848208420839937e-14
1.1800000000000008,3.758577409408295e-14
1.1900000000000008,4.189974193421703e-14
1.2000000000000008,4.584189382202823e-14
1.2100000000000009,4.888692207088549e-14
1.2200000000000009,5.2404408462462844e-14
1.2300000000000009,5.853942396005074e-14
1.2400000000000009,6.115877948469108e-14
1.2500000000000009,6.535803692463754e-14
1.260000000000001,6.759075683845289e-14
1.270000000000001,7.137127326086467e-14
1.2800000000000007,7.450191215364123e-14
1.2900000000000007,7.710262493245475e-14
1.3000000000000007,7.999325314423789e-14
1.3100000000000007,8.286994482784519e-14
1.320000000000001,8.607358774491173e-14
1.330000000000001,8.805734742449287e-14
1.340000000000001,9.03653235101162e-14
1.350000000000001,9.225559022688482e-14
1.360000000000001,9.459878727667075e-14
1.370000000000001,9.843633679753802e-14
1.380000000000001,9.86760061399202e-14
1.390000000000001,9.746659567818866e-14
1.400000000000001,9.691704124902496e-14
